label	intensity_mean	area	axis_major_length	axis_minor_length	major_length_um	minor_length_um	axis_ratio	name	date	op_date	group	paw	spot
14	2608.3488372093025	43.0	8.797482418836	6.355578515449414	2.788801926771012	2.0147183893974643	0.7224315108424308	example_image	170125	co	co	co	ps
15	3453.5	44.0	8.466524923950917	6.653447898289908	2.6838884008924406	2.1091429837579008	0.7858534591291401	example_image	170125	co	co	co	ps
16	3317.9836065573772	61.0	11.942102117295098	6.978410271677498	3.7856463711825463	2.2121560561217666	0.5843535922851509	example_image	170125	co	co	co	ps
17	2798.8333333333335	18.0	5.033222956847166	4.618802153517006	1.5955316773205517	1.464160282664891	0.9176629354822471	example_image	170125	co	co	co	ps
18	3126.7391304347825	23.0	6.014475292448898	4.86335007099463	1.9065886677063006	1.5416819725052977	0.8086075400626399	example_image	170125	co	co	co	ps
19	3100.1833333333334	60.0	11.477961265089359	6.664563391333921	3.638513721033327	2.112666595052853	0.5806399967217554	example_image	170125	co	co	co	ps
20	3582.5	28.0	7.050835816716038	5.0142653642240695	2.235114953898984	1.58952212045903	0.7111590022187595	example_image	170125	co	co	co	ps
21	3406.0416666666665	48.0	10.025295199146282	6.068508012955727	3.1780185781293713	1.9237170401069654	0.6053196332286055	example_image	170125	co	co	co	ps
22	3347.5408163265306	98.0	14.030870764656282	9.30044429509356	4.447786032396041	2.948240841544659	0.6628558163703817	example_image	170125	co	co	co	ps
23	3017.1111111111113	18.0	5.033222956847166	4.618802153517006	1.5955316773205517	1.464160282664891	0.9176629354822471	example_image	170125	co	co	co	ps
24	2706.230769230769	13.0	4.1509961733021665	4.1509961733021665	1.315865786936787	1.315865786936787	1.0	example_image	170125	co	co	co	ps
25	2913.189189189189	37.0	8.480121369484007	5.572540706885368	2.68819847412643	1.7664954040826617	0.657129829171825	example_image	170125	co	co	co	ps
26	2776.6666666666665	36.0	7.93872194958115	5.81941429150111	2.5165748580172247	1.8447543304058518	0.7330417072748271	example_image	170125	co	co	co	ps
27	3442.6206896551726	58.0	9.617346293399445	7.700478920159945	3.048698775007624	2.4410518176907026	0.8006864560388056	example_image	170125	co	co	co	ps
28	3371.6	30.0	6.994893737034248	5.732976291870969	2.217381314639857	1.8173534845230972	0.8195944795441142	example_image	170125	co	co	co	ps
29	3468.6666666666665	21.0	7.688772552334305	3.504873347595931	2.4373408990899748	1.11104485118791	0.45584302614490196	example_image	170125	co	co	co	ps
30	3235.061224489796	49.0	8.291376018618523	7.645483432221924	2.628366197902072	2.4236182480143498	0.922100676058325	example_image	170125	co	co	co	ps
31	3407.9523809523807	21.0	5.4289194994095595	4.943750121969875	1.7209674813128304	1.5671687886644503	0.9106324237276955	example_image	170125	co	co	co	ps
32	3121.095238095238	21.0	5.656854249492381	4.826232174979021	1.7932227970890846	1.5299155994683495	0.8531653746270914	example_image	170125	co	co	co	ps
33	3498.4343434343436	99.0	12.161490598007697	10.593633572031173	3.85519251956844	3.358181842333882	0.871080192568387	example_image	170125	co	co	co	ps
34	2928.4411764705883	34.0	7.0918678015351	6.215524654097039	2.248122093086627	1.9703213153487613	0.8764298529016054	example_image	170125	co	co	co	ps
35	3539.906976744186	86.0	12.558152528307367	9.083215926408547	3.9809343514734357	2.8793794486715094	0.7232923717030865	example_image	170125	co	co	co	ps
36	2984.84126984127	63.0	9.831429809929427	8.205724684489875	3.116563249747628	2.6012147249832904	0.8346420452701964	example_image	170125	co	co	co	ps
37	3401.609756097561	41.0	8.011581846933641	7.063924535097009	2.539671445477964	2.2392640776257515	0.8817140821947241	example_image	170125	co	co	co	ps
38	3518.1176470588234	17.0	5.2803066611302425	4.198453534749997	1.6738572115782868	1.330909770515749	0.7951154741931833	example_image	170125	co	co	co	ps
39	3635.470588235294	17.0	5.2803066611302425	4.198453534749997	1.6738572115782868	1.330909770515749	0.7951154741931833	example_image	170125	co	co	co	ps
40	3105.4477611940297	67.0	9.744128855393049	8.947088547798899	3.0888888471595966	2.8362270696522507	0.9182030205652489	example_image	170125	co	co	co	ps
41	3488.521126760563	71.0	11.496031689296904	8.32006735683122	3.6442420455071187	2.637461352115497	0.7237338571863379	example_image	170125	co	co	co	ps
42	3203.7380952380954	42.0	8.618916073713345	6.262583703913751	2.7321963953671307	1.985239034140659	0.7266091989239662	example_image	170125	co	co	co	ps
43	3615.25	60.0	11.944315244779277	6.3456021516217564	3.786347932595031	2.011555882064097	0.5312654615671958	example_image	170125	co	co	co	ps
44	3330.714285714286	35.0	8.172754897085307	5.469130050987735	2.5907633023760424	1.733714226163112	0.6691905140747852	example_image	170125	co	co	co	ps
45	2947.1666666666665	30.0	6.531972647421808	5.819507424745385	2.0706353292327133	1.844783853644287	0.8909264840602731	example_image	170125	co	co	co	ps
46	3011.4545454545455	33.0	7.281160714483991	5.777186445222081	2.308127946491425	1.8313681031353997	0.7934430610396854	example_image	170125	co	co	co	ps
47	3057.934426229508	61.0	9.889224239357116	7.822855157141023	3.134884083876206	2.4798450848137046	0.7910484146984593	example_image	170125	co	co	co	ps
48	3334.0285714285715	70.0	10.928099959771451	8.545215790247564	3.46420768724755	2.7088334055084777	0.7819489043570459	example_image	170125	co	co	co	ps
49	2727.184210526316	38.0	8.369146132906007	5.775729828855044	2.653019324131204	1.830906355747049	0.6901217564054585	example_image	170125	co	co	co	ps
50	2622.5	26.0	6.580744623411147	5.091617565392604	2.0860960456213338	1.6140427682294556	0.7737145044770557	example_image	170125	co	co	co	ps
51	2574.3636363636365	11.0	4.3867515965288595	3.381434071627705	1.3906002560996484	1.0719146007059825	0.7708287094038696	example_image	170125	co	co	co	ps
52	3438.9189189189187	37.0	9.052158104242409	5.345478327510246	2.8695341190448436	1.6945166298207481	0.5905197706395583	example_image	170125	co	co	co	ps
53	3387.3541666666665	48.0	8.934682609926575	7.023120705046541	2.8322943873467246	2.2263292634997534	0.7860515041959902	example_image	170125	co	co	co	ps
54	3502.4307692307693	65.0	10.004452087271797	8.31753995949894	3.17141131166516	2.6366601671611645	0.8313838566012989	example_image	170125	co	co	co	ps
55	2801.5652173913045	23.0	6.518218627839437	4.5988995378660436	2.0662753050251017	1.457851153503536	0.7055454565798169	example_image	170125	co	co	co	ps
56	3018.2957746478874	71.0	10.528152413053345	8.711805716412666	3.3374243149379104	2.761642412102815	0.8274771654721983	example_image	170125	co	co	co	ps
57	3158.4074074074074	27.0	6.549011858593857	5.4025235986801645	2.0760367591742526	1.7125999807816121	0.8249372142441264	example_image	170125	co	co	co	ps
58	3481.3823529411766	68.0	11.18001213710273	8.093766658240266	3.5440638474615658	2.5657240306621643	0.7239497201778301	example_image	170125	co	co	co	ps
59	3396.2413793103447	29.0	6.821083363160039	5.617054366409449	2.1622834261217325	1.7806062341517954	0.8234841985287227	example_image	170125	co	co	co	ps
60	3304.176470588235	17.0	5.224377249688122	4.383043767105214	1.6561275881511348	1.3894248741723527	0.8389600439682772	example_image	170125	co	co	co	ps
61	3627.030303030303	33.0	12.244402763867425	3.4956670596886243	3.881475676145974	1.108126457921294	0.2854910220696227	example_image	170125	co	co	co	ps
62	2935.0	17.0	5.2803066611302425	4.198453534749997	1.6738572115782868	1.330909770515749	0.7951154741931833	example_image	170125	co	co	co	ps
63	3374.184210526316	76.0	10.955512762656575	9.426579263813792	3.4728975457621343	2.988225626628972	0.86044163044067	example_image	170125	co	co	co	ps
64	3139.809523809524	42.0	7.807468253724268	7.258454575396668	2.474967436430593	2.300930100400744	0.9296809592449238	example_image	170125	co	co	co	ps
65	3645.9777777777776	45.0	9.87298824014154	6.0543753794027495	3.129737272124868	1.9192369952706716	0.6132262322350294	example_image	170125	co	co	co	ps
66	3617.75	32.0	12.031501109046014	3.585018279315264	3.8139858515675864	1.1364507945429387	0.29796932625637457	example_image	170125	co	co	co	ps
67	3521.4375	16.0	8.556185340522163	2.4065935299991255	2.7123107529455255	0.7628901490097227	0.28126944826703076	example_image	170125	co	co	co	ps
68	2903.714285714286	21.0	5.656854249492381	4.826232174979021	1.7932227970890846	1.5299155994683495	0.8531653746270914	example_image	170125	co	co	co	ps
69	3543.451612903226	31.0	8.374558485264819	4.902585499360919	2.6547350398289478	1.5541196032974114	0.5854142051771569	example_image	170125	co	co	co	ps
70	3640.716049382716	81.0	13.296273656239974	8.047516920943417	4.2149187490280715	2.5510628639390633	0.6052460357693299	example_image	170125	co	co	co	ps
71	3187.3561643835615	73.0	10.501369277658196	8.893993257580282	3.328934061017648	2.8193958626529496	0.8469365301249212	example_image	170125	co	co	co	ps
72	2893.1	40.0	8.530096948198553	6.022245931073702	2.7040407325789415	1.9090519601503637	0.705999705237292	example_image	170125	co	co	co	ps
73	3384.0444444444443	90.0	15.384246062195237	7.571260492382322	4.87680600171589	2.4000895760851964	0.4921437463866169	example_image	170125	co	co	co	ps
74	3326.0882352941176	34.0	6.99579705756165	6.207485156834315	2.217667667247043	1.9677727947164778	0.8873163566294049	example_image	170125	co	co	co	ps
75	3186.176470588235	17.0	5.2803066611302425	4.198453534749997	1.6738572115782868	1.330909770515749	0.7951154741931833	example_image	170125	co	co	co	ps
76	2877.3333333333335	18.0	5.033222956847166	4.618802153517006	1.5955316773205517	1.464160282664891	0.9176629354822471	example_image	170125	co	co	co	ps
77	2717.935483870968	31.0	7.204530755297683	5.478084410851206	2.2838362494293656	1.7365527582398324	0.7603665799917677	example_image	170125	co	co	co	ps
78	3472.0344827586205	87.0	11.237511108196243	10.052144050173563	3.562291021298209	3.1865296639050196	0.8945169400403872	example_image	170125	co	co	co	ps
79	2751.301724137931	116.0	13.679774010882182	10.879539399327228	4.336488361449652	3.4488139895867316	0.7953011059007712	example_image	170125	co	co	co	ps
80	3587.7368421052633	19.0	10.199009221378656	2.335357598475975	3.233085923177034	0.7403083587168842	0.22897886920042337	example_image	170125	co	co	co	ps
81	3059.8888888888887	18.0	6.335372223632929	3.7464514269096307	2.0083129948916385	1.187625102330353	0.5913545873333519	example_image	170125	co	co	co	ps
82	3684.304347826087	23.0	8.444536777184625	3.5908157024479057	2.6769181583675263	1.1382885776759861	0.42522352583619977	example_image	170125	co	co	co	ps
83	3391.0666666666666	15.0	5.257918562251534	3.7260141279415007	1.6667601842337365	1.1811464785574557	0.7086481245053661	example_image	170125	co	co	co	ps
84	3374.0732984293195	191.0	16.73031052384381	14.896501638395923	5.303508436058487	4.7221910193715075	0.8903900269612829	example_image	170125	co	co	co	ps
85	3335.5	30.0	6.994893737034248	5.732976291870969	2.217381314639857	1.8173534845230972	0.8195944795441142	example_image	170125	co	co	co	ps
86	2714.9615384615386	26.0	6.472393979510851	5.15342801599125	2.05174889150494	1.6336366810692262	0.7962166753607787	example_image	170125	co	co	co	ps
87	3176.9411764705883	85.0	12.556499288673887	8.825517443157864	3.980410274509622	2.797689029481043	0.7028644879642996	example_image	170125	co	co	co	ps
88	3361.0	17.0	5.280306661130242	4.198453534749997	1.6738572115782866	1.330909770515749	0.7951154741931834	example_image	170125	co	co	co	ps
89	3230.9444444444443	108.0	12.178634527147777	11.355059525568253	3.860627145105845	3.599553869605136	0.9323754235547781	example_image	170125	co	co	co	ps
90	3301.8596491228072	57.0	9.451741677556393	7.718445288165665	2.9962021117853768	2.4467471563485157	0.8166161911188788	example_image	170125	co	co	co	ps
91	3177.340909090909	44.0	8.769706850765816	6.389661880077361	2.779997071692764	2.0255228159845236	0.7286060969665573	example_image	170125	co	co	co	ps
92	3141.3846153846152	65.0	10.427719684159447	8.248575243612702	3.305587139878545	2.6147983522252267	0.7910238761157876	example_image	170125	co	co	co	ps
93	3374.217391304348	23.0	7.944064217758757	3.752197924121395	2.518268357029526	1.1894467419464823	0.47232723971861285	example_image	170125	co	co	co	ps
94	3527.5454545454545	22.0	6.3428277597903175	4.660359345884588	2.010676399853531	1.4773339126454146	0.7347447419947993	example_image	170125	co	co	co	ps
95	2780.733333333333	15.0	5.839939839105166	3.1821712378097198	1.8512609289963375	1.0087482823856813	0.5448979485201877	example_image	170125	co	co	co	ps
96	3387.552	125.0	14.6717452683992	11.037219340903109	4.6509432500825465	3.4987985310662855	0.7522771925897371	example_image	170125	co	co	co	ps
97	2814.8947368421054	38.0	8.814703640487398	5.693623031136052	2.794261054034505	1.8048785008701285	0.6459233643414051	example_image	170125	co	co	co	ps
98	2626.777777777778	18.0	5.033222956847166	4.618802153517006	1.5955316773205517	1.464160282664891	0.9176629354822471	example_image	170125	co	co	co	ps
99	3132.0833333333335	24.0	5.5377492419453835	5.5377492419453835	1.7554665096966866	1.7554665096966866	1.0	example_image	170125	co	co	co	ps
100	3131.6875	48.0	10.309399416598925	6.079419316397355	3.2680796150618594	1.9271759232979615	0.589696748639792	example_image	170125	co	co	co	ps
101	3276.0833333333335	108.0	12.092238098144703	11.58022059014092	3.8332394771118707	3.670929927074672	0.9576573415237051	example_image	170125	co	co	co	ps
102	3619.9484536082473	97.0	15.379733016346872	8.115432292668968	4.8753753661819585	2.572592036776063	0.527670557352537	example_image	170125	co	co	co	ps
103	2946.8571428571427	28.0	7.050835816716038	5.0142653642240695	2.235114953898984	1.58952212045903	0.7111590022187595	example_image	170125	co	co	co	ps
104	3502.5794392523367	107.0	14.429566035622818	10.163483757197604	4.574172433292433	3.2218243510316404	0.7043513111972062	example_image	170125	co	co	co	ps
105	3346.9763779527557	127.0	13.740944824560433	11.870469863136199	4.355879509385657	3.762938946614175	0.8638758116486309	example_image	170125	co	co	co	ps
106	3758.714285714286	28.0	15.445873304281667	2.2893938933025875	4.896341837457289	0.7257378641769202	0.14822042420016204	example_image	170125	co	co	co	ps
107	3103.78125	32.0	7.394051427729846	5.52832510658393	2.3439143025903615	1.7524790587871057	0.7476719847864597	example_image	170125	co	co	co	ps
108	3609.0476190476193	42.0	8.640987597877148	6.125668087956572	2.739193068527056	1.9418367838822332	0.7089083300456859	example_image	170125	co	co	co	ps
109	3508.5882352941176	136.0	18.64510156405294	9.90082206847232	5.910497195804782	3.138560595705725	0.5310146493146883	example_image	170125	co	co	co	ps
110	3053.6666666666665	63.0	10.776597177621015	7.457344891303748	3.416181305305862	2.363978330543288	0.691994399381456	example_image	170125	co	co	co	ps
111	3382.8076923076924	78.0	11.31278668403687	8.880228841594391	3.586153378839688	2.815032542785422	0.7849727118186549	example_image	170125	co	co	co	ps
112	3181.5666666666666	30.0	6.831300510639733	5.694441734416699	2.165522261872795	1.8051380298100936	0.8335809156027643	example_image	170125	co	co	co	ps
113	2973.8333333333335	18.0	5.033222956847166	4.618802153517006	1.5955316773205517	1.464160282664891	0.9176629354822471	example_image	170125	co	co	co	ps
114	2987.0175438596493	57.0	11.829334583982938	6.2297545012364735	3.7498990631225912	1.974832176891962	0.5266360890384855	example_image	170125	co	co	co	ps
115	3001.970588235294	34.0	7.9665192989925435	5.517662989061171	2.525386617780636	1.7490991675323913	0.6926064924940234	example_image	170125	co	co	co	ps
116	2877.25	44.0	9.432755422010189	5.979163643504842	2.99018346877723	1.895394874991035	0.6338724345118915	example_image	170125	co	co	co	ps
117	3308.0	39.0	9.418510136211445	5.772057724722383	2.985667713179028	1.8297422987369953	0.6128419082473024	example_image	170125	co	co	co	ps
118	3353.3478260869565	69.0	10.314843240426303	8.730469985854658	3.269805307215138	2.7675589855159264	0.8463987074120417	example_image	170125	co	co	co	ps
119	3510.9824561403507	57.0	9.797958971132712	7.539207051611381	3.1059529938490695	2.389928635360808	0.769467097568362	example_image	170125	co	co	co	ps
120	2960.0	61.0	10.136191246547346	8.672605740475568	3.213172625155509	2.749216019730755	0.8556079428187274	example_image	170125	co	co	co	ps
121	3458.6739130434785	92.0	12.658561232644095	9.40221565788799	4.012763910748178	2.980502363550493	0.7427554747407952	example_image	170125	co	co	co	ps
122	3168.7261904761904	84.0	12.966386926994634	8.70568261727392	4.110344655857299	2.7597013896758327	0.6714038896332499	example_image	170125	co	co	co	ps
123	3003.7844827586205	116.0	14.927171331248626	10.119735409163278	4.7319133120058146	3.207956124704759	0.6779405946777448	example_image	170125	co	co	co	ps
124	2834.75	32.0	7.394051427729846	5.52832510658393	2.3439143025903615	1.7524790587871057	0.7476719847864597	example_image	170125	co	co	co	ps
125	2958.3809523809523	21.0	5.656854249492381	4.826232174979021	1.7932227970890846	1.5299155994683495	0.8531653746270914	example_image	170125	co	co	co	ps
126	3125.774774774775	111.0	12.892611855201226	11.010093701556444	4.086957958098789	3.490199703393393	0.8539847336763401	example_image	170125	co	co	co	ps
127	3395.0933333333332	75.0	11.88076475028562	8.570261635675203	3.7662024258405413	2.7167729385090396	0.7213560587898326	example_image	170125	co	co	co	ps
128	3366.3230769230768	130.0	13.59042159517224	12.18760999192131	4.3081636456696	3.8634723674390554	0.8967793902913759	example_image	170125	co	co	co	ps
129	3536.9615384615386	78.0	13.068708322714725	7.891884507489604	4.142780538300568	2.5017273888742046	0.6038763979277675	example_image	170125	co	co	co	ps
130	3139.315789473684	19.0	6.649713070702405	3.9515960182159326	2.1079590434126625	1.2526559377744506	0.5942506054322925	example_image	170125	co	co	co	ps
131	3332.66	50.0	9.274099262067196	6.892131954433599	2.939889466075301	2.184805829555451	0.7431591747808556	example_image	170125	co	co	co	ps
132	3500.2842105263157	95.0	14.974712641542695	8.112176008061576	4.746983907369034	2.5715597945555198	0.5417249867992031	example_image	170125	co	co	co	ps
133	3333.3333333333335	42.0	8.061670063214466	6.696392710882251	2.555549410038986	2.1227564893496735	0.830645841168569	example_image	170125	co	co	co	ps
134	3183.6363636363635	33.0	6.97928554941151	6.029796326841534	2.2124335191634485	1.9114454356087665	0.8639561003991252	example_image	170125	co	co	co	ps
135	3149.8064516129034	31.0	7.184212081070996	5.564866749122019	2.2773952296995055	1.76406275947168	0.7745966692414834	example_image	170125	co	co	co	ps
136	2880.659090909091	44.0	7.885544888073251	7.0323925839322605	2.4997177295192206	2.2292684491065264	0.8918080720799182	example_image	170125	co	co	co	ps
137	3215.878787878788	33.0	7.944432974308632	5.344756822163901	2.518385252855836	1.6942879126259567	0.6727675643369665	example_image	170125	co	co	co	ps
138	3520.3888888888887	18.0	5.033222956847166	4.618802153517006	1.5955316773205517	1.464160282664891	0.9176629354822471	example_image	170125	co	co	co	ps
139	2772.0555555555557	36.0	8.058758662459125	5.691198657011838	2.5546264959995426	1.8041099742727527	0.7062128170587469	example_image	170125	co	co	co	ps
140	3518.0476190476193	21.0	6.080338933147568	4.700557211144025	1.9274674418077793	1.4900766359326558	0.7730748668496871	example_image	170125	co	co	co	ps
141	2951.068181818182	44.0	8.67169805213708	6.550503103509753	2.748928282527454	2.0765094838125915	0.7553887444103784	example_image	170125	co	co	co	ps
142	3126.7368421052633	19.0	6.743417843388196	3.730535820351441	2.137663456354058	1.1825798550514068	0.553211428831919	example_image	170125	co	co	co	ps
143	3206.1555555555556	45.0	9.32174430139414	6.116151191856534	2.9549929435419426	1.9388199278185212	0.6561166015830122	example_image	170125	co	co	co	ps
144	3531.0544747081713	257.0	23.122074825540732	14.662325556421935	7.329697719696412	4.647957201385753	0.6341267237932244	example_image	170125	co	co	co	ps
145	3518.7066246056784	317.0	22.599687123374657	18.135616636624842	7.164100818109766	5.748990473810075	0.8024720226266908	example_image	170125	co	co	co	ps
146	3306.862068965517	29.0	6.659958984217577	5.800631383722273	2.111206997996972	1.8388001486399606	0.8709710371292535	example_image	170125	co	co	co	ps
147	3345.5454545454545	77.0	11.273683793510658	8.88554814576846	3.5737577625428787	2.816718762208602	0.7881672316269104	example_image	170125	co	co	co	ps
148	3303.1052631578946	57.0	10.758238461695628	6.909914360272312	3.410361592357514	2.190442852206323	0.6422904999619451	example_image	170125	co	co	co	ps
149	3005.12	50.0	9.274099262067196	6.8921319544336	2.939889466075301	2.1848058295554513	0.7431591747808557	example_image	170125	co	co	co	ps
150	3272.2195121951218	41.0	10.19391470529222	5.306398835079392	3.231470961577634	1.6821284307201674	0.5205457362052038	example_image	170125	co	co	co	ps
151	3476.5	94.0	12.88705266968594	9.338894764706842	4.085195696290443	2.9604296404120687	0.7246726620955475	example_image	170125	co	co	co	ps
152	3205.0	15.0	5.257918562251534	3.7260141279415007	1.6667601842337365	1.1811464785574557	0.7086481245053661	example_image	170125	co	co	co	ps
153	2894.3468208092486	173.0	17.677792323403576	12.875667160063173	5.603860166518934	4.081586489740026	0.7283526655654347	example_image	170125	co	co	co	ps
154	3612.230769230769	13.0	4.1509961733021665	4.1509961733021665	1.315865786936787	1.315865786936787	1.0	example_image	170125	co	co	co	ps
155	3541.3333333333335	24.0	5.8878405775518985	5.312459150169743	1.8664454630839518	1.6840495506038085	0.9022763235852773	example_image	170125	co	co	co	ps
156	3302.095890410959	73.0	9.887484129785483	9.471535189411737	3.134332469141998	3.002476655043521	0.9579317716302853	example_image	170125	co	co	co	ps
157	3374.673076923077	52.0	9.602009455341065	6.869208819373317	3.0438369973431176	2.1775391957413417	0.7153928405634258	example_image	170125	co	co	co	ps
158	3317.402777777778	72.0	12.103263242549152	7.798696099789195	3.836734447888081	2.472186663633175	0.6443465653438649	example_image	170125	co	co	co	ps
159	2840.153846153846	13.0	4.1509961733021665	4.1509961733021665	1.315865786936787	1.315865786936787	1.0	example_image	170125	co	co	co	ps
160	3386.5	30.0	8.098315511388272	4.945880136280352	2.567166017110082	1.5678440032008716	0.6107294942170627	example_image	170125	co	co	co	ps
161	3427.7567567567567	74.0	13.109297468547053	7.272445767010175	4.155647297529416	2.3053653081422256	0.5547548054698467	example_image	170125	co	co	co	ps
162	2740.0555555555557	18.0	5.811865258054231	4.109609335312651	1.8423612868031913	1.3027461592941105	0.7071067811865476	example_image	170125	co	co	co	ps
163	3380.59375	32.0	7.773996786798226	5.260641496894733	2.4643569814150377	1.6676233545156305	0.6766971534935975	example_image	170125	co	co	co	ps
164	2991.184210526316	38.0	7.3841936451770875	6.624055883179905	2.340789385521137	2.0998257149680297	0.8970587990343862	example_image	170125	co	co	co	ps
165	2848.222222222222	18.0	5.033222956847166	4.618802153517006	1.5955316773205517	1.464160282664891	0.9176629354822471	example_image	170125	co	co	co	ps
166	3053.0	27.0	6.392038415244998	5.427967626317718	2.0262761776326643	1.7206657375427168	0.8491763149251461	example_image	170125	co	co	co	ps
167	3626.777777777778	36.0	7.571877794400365	6.0	2.4002852608249157	1.9020000000000001	0.7924058156930615	example_image	170125	co	co	co	ps
168	3094.625	16.0	5.723757176681466	3.863431607054461	1.8144310250080247	1.2247078194362642	0.6749817449968084	example_image	170125	co	co	co	ps
169	3542.756097560976	41.0	8.805817566089884	6.197387089487207	2.7914441684504934	1.9645717073674447	0.7037832708858948	example_image	170125	co	co	co	ps
170	3477.4166666666665	24.0	6.324555320336758	4.915960401250876	2.0048840365467524	1.5583594471965279	0.7772815877574014	example_image	170125	co	co	co	ps
171	3565.8198198198197	222.0	18.606566382798935	15.364385261633487	5.898281543347262	4.870510127937815	0.825750702495936	example_image	170125	co	co	co	ps
172	3608.2248062015506	129.0	16.155789893235063	10.45010731678168	5.121385396155515	3.3126840194197924	0.6468335739596036	example_image	170125	co	co	co	ps
173	2815.090909090909	33.0	7.644944750657265	5.654353720318176	2.423447485958353	1.7924301293408618	0.7396199586441812	example_image	170125	co	co	co	ps
174	2693.3333333333335	18.0	5.811865258054231	4.109609335312651	1.8423612868031913	1.3027461592941105	0.7071067811865476	example_image	170125	co	co	co	ps
175	2922.3333333333335	12.0	4.866624534998135	3.2971989917064057	1.542719977594409	1.0452120803709306	0.6775125074874241	example_image	170125	co	co	co	ps
176	3135.0222222222224	45.0	8.672886769336897	6.598226325446602	2.749305105879796	2.091637745166573	0.7607877862276164	example_image	170125	co	co	co	ps
177	3281.0	17.0	5.2803066611302425	4.198453534749997	1.6738572115782868	1.330909770515749	0.7951154741931833	example_image	170125	co	co	co	ps
178	3053.675	40.0	8.267923649716826	6.280241915917986	2.620931796960234	1.9908366873460017	0.7595911841944842	example_image	170125	co	co	co	ps
179	3227.595744680851	47.0	8.825012358765992	7.294156287339386	2.7975289177288194	2.3122475430865856	0.8265321328523707	example_image	170125	co	co	co	ps
180	3229.969696969697	33.0	8.120307502760836	5.116817192534651	2.574137478375185	1.6220310500334842	0.6301260378126045	example_image	170125	co	co	co	ps
181	2938.3125	48.0	9.476675086703194	6.593209163892554	3.0041060024849124	2.0900473049539396	0.6957302116586801	example_image	170125	co	co	co	ps
182	3307.1553398058254	103.0	13.079157938141337	10.075528110683868	4.146093066390804	3.1939424110867862	0.7703499077185766	example_image	170125	co	co	co	ps
183	2978.898305084746	59.0	10.221752074600744	7.436071427075771	3.2402954076484356	2.3572346423830197	0.7274752285914957	example_image	170125	co	co	co	ps
184	3257.122807017544	57.0	10.07767060743758	7.33697054958245	3.194621582557713	2.3258196642176365	0.7280423061424112	example_image	170125	co	co	co	ps
185	3225.9333333333334	30.0	6.531972647421808	5.819507424745385	2.0706353292327133	1.844783853644287	0.8909264840602731	example_image	170125	co	co	co	ps
186	3640.25	20.0	10.832418611047743	2.37880369829595	3.4338766997021346	0.7540807723598162	0.2196004220026967	example_image	170125	co	co	co	ps
187	3461.469387755102	49.0	9.924864850203635	6.770296603364501	3.146182157514552	2.146184023266547	0.6821550424664564	example_image	170125	co	co	co	ps
188	3270.525	40.0	8.719926385053288	6.0994166802450485	2.7642166640618924	1.9335150876376803	0.6994802950056985	example_image	170125	co	co	co	ps
189	3288.9142857142856	35.0	6.933161609844951	6.620426391251264	2.1978122303208494	2.0986751660266507	0.9548928416511151	example_image	170125	co	co	co	ps
190	2701.68	25.0	6.125310757094971	5.464409220493705	1.941723509999106	1.7322177228965046	0.8921031825469848	example_image	170125	co	co	co	ps
191	2967.0476190476193	42.0	8.618916073713345	6.262583703913751	2.7321963953671307	1.985239034140659	0.7266091989239662	example_image	170125	co	co	co	ps
192	2638.230769230769	13.0	4.1509961733021665	4.1509961733021665	1.315865786936787	1.315865786936787	1.0	example_image	170125	co	co	co	ps
193	2480.923076923077	13.0	4.1509961733021665	4.1509961733021665	1.315865786936787	1.315865786936787	1.0	example_image	170125	co	co	co	ps
194	3360.25	32.0	6.838669774913592	6.218528419946578	2.1678583186476086	1.9712735091230653	0.9093184237025321	example_image	170125	co	co	co	ps
195	3172.4927536231885	69.0	10.794750724822096	8.125882262502103	3.4219359797686044	2.5759046772131664	0.7527623814246087	example_image	170125	co	co	co	ps
196	3464.3333333333335	27.0	6.08167276575676	5.650626522907974	1.9278902667448932	1.7912486077618277	0.9291237362727209	example_image	170125	co	co	co	ps
197	3065.2909090909093	55.0	9.238169416485057	7.6085007513675	2.928499705025763	2.4118947381834976	0.8235939836511881	example_image	170125	co	co	co	ps
198	3355.1739130434785	23.0	5.784770756395577	5.387405680042758	1.833772329777398	1.7078076005735545	0.9313084142680164	example_image	170125	co	co	co	ps
199	3370.6875	16.0	5.991918084917679	3.575530403120137	1.8994380329189042	1.1334431377890835	0.5967255146762007	example_image	170125	co	co	co	ps
200	3243.5	20.0	5.738085601753286	4.422032748290273	1.8189731357557917	1.4017843812080166	0.7706460055142973	example_image	170125	co	co	co	ps
201	3067.375	64.0	10.153562731456331	7.991871345835158	3.218679385871657	2.533423216629745	0.7871002087844371	example_image	170125	co	co	co	ps
202	2970.9285714285716	14.0	6.264461571686437	2.903444610220591	1.9858343182246005	0.9203919414399273	0.46347871672536467	example_image	170125	co	co	co	ps
203	3466.728813559322	59.0	10.492935476560135	7.169792036014798	3.326260546069563	2.272824075416691	0.6832970670629959	example_image	170125	co	co	co	ps
204	2889.0	23.0	6.014475292448898	4.86335007099463	1.9065886677063006	1.5416819725052977	0.8086075400626399	example_image	170125	co	co	co	ps
205	2782.8888888888887	18.0	5.811865258054231	4.109609335312651	1.8423612868031913	1.3027461592941105	0.7071067811865476	example_image	170125	co	co	co	ps
206	2767.2551020408164	98.0	13.779414452469524	9.745975949999114	4.368074381432839	3.089474376149719	0.7072852031279497	example_image	170125	co	co	co	ps
